"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Tales of Symphonia","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/29/2003","","2017-04-28","JRPG"
"Tales of Symphonia","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/29/2003","","2025-01-30","JRPG"
"Tales of Symphonia Chronicles","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2013","2/25/2014","2017-04-28","Compilation"
"Tales of Symphonia: Dawn of the New World","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2008","","2017-04-28","JRPG"
"Tales of the Abyss","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/15/2005","2/14/2012","2017-04-28","JRPG"
"Tales of the Abyss","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/15/2005","10/10/2006","2017-04-26","JRPG"
"Tales of the Neon Sea","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/29/2019","5/29/2019","2026-02-01","Graphic Adventure"
"Tales of Xillia","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","9/8/2011","8/6/2013","2017-04-28","JRPG"
"Tales of Xillia 2","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","11/1/2012","8/19/2014","2017-04-28","JRPG"
"Tales of Zestiria","","PlayStation 4","Physical (Unassigned)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","8","1/22/2015","10/20/2015","2017-04-24","JRPG"
"Team Fortress Classic","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/7/1999","","2017-04-26","First-person Shooter"
"Temtem","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/21/2020","","2022-01-13","Monster Tamer RPG"
"Terraformers","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/9/2023","","2025-01-30",""
"Terraria","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/16/2011","","2017-04-26","Survival"
"Tetris Attack","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","10","10/27/1995","August 1996","2017-05-19","Puzzle"
"Tetris DS","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/20/2006","3/20/2006","2017-04-28","Puzzle"
"Tetris Effect","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","11/9/2018","11/9/2018","2019-03-13","Puzzle"
"Theatrhythm Final Fantasy","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","2/3/2012","2/3/2012","2017-04-28","Rhythm"
"Theatrhythm Final Fantasy: Curtain Call","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","4/24/2014","9/16/2014","2017-04-28","Rhythm"
"They Bleed Pixels","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","Platformer"
"This is the Police","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/2/2016","8/2/2016","2019-01-22","Real-time Strategy"
"Thomas Was Alone","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/23/2013","","2017-04-26","Puzzle-platform"
"Threads of Fate","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","10/14/1999","7/19/2000","2017-05-19","Action RPG"
"Thumper","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","10","10/10/2016","","2022-01-13","Rhythm"
"Thumper","","PlayStation 4","Digital","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","10/10/2016","","2017-04-28","Rhythm"
"Timberborn","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30","City-builder"
"Time Wasters","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Tiny and Big in Grandpa's Leftovers","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/19/2012","","2017-04-26","Platformer"
"Tiny Echo","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"Tiny Tina's Wonderlands","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/25/2022","","2025-01-30","First-person Shooter"
"Tinykin","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Titan Attacks!","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","Fixed Shooter"
"Titan Quest (2006)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2006","","2017-04-26","Hack and Slash (RPG)"
"Titan Quest (2006)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2006","","2017-04-26","Hack and Slash (RPG)"
"Titan Quest: Gold Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/2/2007","","2017-04-26","Compilation"
"Titan Quest: Immortal Throne","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/2/2007","","2017-04-26","Hack and Slash (RPG)"
"Titan Souls","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/14/2015","","2019-01-22","Action-adventure"
"To the Moon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/1/2011","","2017-04-26","Graphic Adventure"
"Toki Tori","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/12/2001","10/28/2010","2017-04-26","Puzzle-platform"
"Tom Clancy's Ghost Recon: Shadow Wars","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/22/2011","3/22/2011","2017-04-28","Turn-based Strategy"
"Tom Clancy's Splinter Cell","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/17/2002","","2017-04-26","Stealth"
"Tom Clancy's Splinter Cell: Chaos Theory","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/23/2005","","2017-04-26","Stealth"
"Tom Clancy's Splinter Cell: Conviction","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/13/2010","","2017-04-26","Action-adventure"
"Tom Clancy's Splinter Cell: Double Agent","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/17/2006","","2017-04-26","Stealth"
"Tomb Raider (1996)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/25/1996","","2017-04-26","Action-adventure"
"Tomb Raider (2013)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/5/2013","","2017-04-26","Action-adventure"
"Tomb Raider (2013)","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/5/2013","3/5/2013","2017-04-28","Action-adventure"
"Tomb Raider Chronicles","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/17/2000","","2017-04-26","Action-adventure"
"Tomb Raider Chronicles: Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider I-III Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/14/2024","","2026-02-01","Compilation"
"Tomb Raider I: Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider I: Unfinished Business - Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","October 1997","","2017-04-26","Action-adventure"
"Tomb Raider II: Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider II: The Golden Mask - Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider III","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/21/1998","","2017-04-26","Action-adventure"
"Tomb Raider III: Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider III: The Lost Artifact - Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider IV-VI Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Compilation"
"Tomb Raider: Anniversary","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/1/2007","","2017-04-26","Action-adventure"
"Tomb Raider: Legend","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/7/2006","","2017-04-26","Action-adventure"
"Tomb Raider: The Angel of Darkness","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/20/2003","","2017-04-26","Action-adventure"
"Tomb Raider: The Angel of Darkness - Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider: The Last Revelation","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/23/1999","","2017-04-26","Action-adventure"
"Tomb Raider: The Last Revelation - Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Tomb Raider: Underworld","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/18/2008","","2017-04-26","Action-adventure"
"Torchlight","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","10/27/2009","10/27/2009","2017-04-26","Hack and Slash (RPG)"
"Torchlight II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","9/20/2012","","2017-04-26","Hack and Slash (RPG)"
"Touch My Katamari","","PlayStation Vita","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/17/2011","2/22/2012","2017-05-05",""
"Touhou Artificial Dream in Arcadia","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/22/2023","","2025-01-30","Turn-based Strategy"
"Toy Tinker Simulator","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/20/2021","","2026-02-01","Business Simulation"
"Train Simulator 2015","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-02-14",""
"Train Valley 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/29/2018","","2022-01-13","Train Simulation"
"Transcripted","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Transistor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","5/20/2014","","2017-04-26","Action RPG"
"Trials of Mana (1995)","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","9/30/1995","","2017-05-19","Action RPG"
"Trials of Mana (1995)","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","9","9/30/1995","8/27/2019","2022-01-16","Action RPG"
"Tricky Towers","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-28",""
"Trillion: God of Destruction","","PlayStation Vita","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/23/2015","3/29/2016","2017-05-05","RPG"
"Trine","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/2/2009","","2017-04-26","Puzzle-platform"
"Trine 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/7/2011","","2017-04-26","Puzzle-platform"
"Trine 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/7/2011","","2025-01-30","Puzzle-platform"
"Trine 2: Complete Story","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/6/2013","","2025-01-30","Compilation"
"Trine 2: Goblin Menace","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/6/2012","","2025-01-30","Puzzle-platform"
"Trine: Enchanted Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/18/2014","","2025-01-30","Puzzle-platform"
"Trombone Champ","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Tropico 4","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/26/2011","","2017-04-26","Simulation"
